DATE	ELAPSED_TIME_DAYS	PROVINCE_STATE	CONFIRMED	DEATHS	RECOVERED	PEOPLE_TESTED	PEOPLE_HOSPITALIZED	INCIDENT_RATE	TESTING_RATE	HOSPITALIZATION_RATE
2020-11-09 23:59:00	211	Diamond Princess	49	0						
2020-11-09 23:59:00	211	District of Columbia	18087	655	13919.0			2562.809157363312	79180.27514031192	
2020-11-09 23:59:00	211	Florida	847821	17179				3947.441017645388	57289.555226418874	
2020-11-09 23:59:00	211	Georgia	407333	8677				3836.458244152088	35318.306523155385	
2020-11-09 23:59:00	211	Grand Princess	103	3						
2020-11-09 23:59:00	211	Guam	5473	90	3654.0			3332.541755719148	44422.11789635204	
2020-11-09 23:59:00	211	Hawaii	16010	221	11958.0			1130.751932378068	40045.56909099128	
2020-11-09 23:59:00	211	Idaho	74227	698	32702.0			4153.570239470864	22847.965798669888	
2020-11-09 23:59:00	211	Illinois	498560	10563				3934.399010213291	67236.84780585206	
2020-11-09 23:59:00	211	Indiana	214509	4932	134598.0			3186.304545351243	48112.42771514117	
2020-11-09 23:59:00	211	Iowa	159910	1872	101158.0			5068.350306015397	29971.474483925867	
2020-11-09 23:59:00	211	Kansas	105007	1183	2842.0			3612.106350362508	23683.749846394858	
2020-11-09 23:59:00	211	Kentucky	122567	1576	22942.0			2743.419225176059	46688.17525364994	
2020-11-09 23:59:00	211	Louisiana	188352	6048	172210.0			4051.631455383913	62348.70807353478	
2020-11-09 23:59:00	211	Maine	7888	153	6036.0			586.8121992661872	51956.313438654026	
2020-11-09 23:59:00	211	Maryland	155371	4221	8297.0			2569.950774768099	60838.63188260048	
2020-11-09 23:59:00	211	Massachusetts	172727	10163	131646.0			2506.012692341229	98193.45744209325	
2020-11-09 23:59:00	211	Michigan	238308	8008	128981.0			2386.216203956861	53753.748551721525	
2020-11-09 23:59:00	211	Minnesota	184788	2729	149766.0			3276.596770853135	55029.01607764479	
2020-11-09 23:59:00	211	Mississippi	127205	3443	111430.0			4274.147564520459	33636.35355622316	
2020-11-09 23:59:00	211	Missouri	225315	3185				3521.73581506781	43494.68539590199	
2020-11-09 23:59:00	211	Montana	40053	457	23825.0			3747.5509413554546	50610.41675633293	
2020-11-09 23:59:00	211	Nebraska	85551	710	48689.0			4422.593372235847	53747.60650286807	
2020-11-09 23:59:00	211	Nevada	110982	1852	2550.0			3603.1291921578004	43644.15308835007	
2020-11-09 23:59:00	211	New Hampshire	12666	489	10153.0			933.9484640486104	48965.33160355398	
2020-11-09 23:59:00	211	New Jersey	273968	16440	38322.0			2889.523867424588	56712.21849566379	
2020-11-09 23:59:00	211	New Mexico	56289	1130	23205.0			2684.482139459155	60209.10622659263	
2020-11-09 23:59:00	211	New York	537243	33755	80764.0			2735.6431041082915	81096.87475727452	
2020-11-09 23:59:00	211	North Carolina	294860	4615	261719.0			2811.3809919905293	41948.71055571256	
2020-11-09 23:59:00	211	North Dakota	55458	644	43949.0			7277.360634699014	119068.00234101688	
2020-11-09 23:59:00	211	Northern Mariana Islands	100	2	29.0			181.3433918468011	29183.592049905703	
2020-11-09 23:59:00	211	Ohio	254974	5849	186254.0			2181.2971058507496	42074.462533471364	
2020-11-09 23:59:00	211	Oklahoma	138455	1444	116882.0			3499.0147767067283	43209.212299003455	
2020-11-09 23:59:00	211	Oregon	51155	734	5870.0			1212.8541917146565	21686.43990841534	
2020-11-09 23:59:00	211	Pennsylvania	239921	9006	171036.0			1872.5527728542806	21013.547191768404	
2020-11-09 23:59:00	211	Puerto Rico	38581	882	33354.0			1315.227885108379	30300.460845653968	
2020-11-09 23:59:00	211	Rhode Island	38009	1251	2958.0			3587.917622038191	118716.75472289427	
2020-11-09 23:59:00	211	South Carolina	186391	4041	96909.0			3620.146700710119	38208.084581897536	
2020-11-09 23:59:00	211	South Dakota	56311	537	39508.0			6365.277468493511	31515.307027905663	
2020-11-09 23:59:00	211	Tennessee	287770	3610	252515.0			4213.833180996706	57521.319562219374	
2020-11-09 23:59:00	211	Texas	1046241	19589	820156.0			3441.961290984744	30521.376467229948	
2020-11-09 23:59:00	211	Utah	134868	661	94929.0			4206.792478254551	46961.9377421663	
2020-11-09 23:59:00	211	Vermont	2415	59	1931.0			387.02605334388915	71528.02373118758	
2020-11-09 23:59:00	211	Virgin Islands	1405	23	1345.0			1309.8034828653465	23694.857739493604	
2020-11-09 23:59:00	211	Virginia	193477	3713	21618.0			2266.7280103295416	32837.487679425234	
2020-11-09 23:59:00	211	Washington	122887	2432				1557.0803161646527	34303.804400140616	
2020-11-09 23:59:00	211	West Virginia	29225	535	21301.0			1630.7256045402523	47824.480915907014	
2020-11-09 23:59:00	211	Wisconsin	286380	2329	210318.0			4918.561550032168	61783.33665954822	
2020-11-09 23:59:00	211	Wyoming	18010	114	10699.0			3111.830658356933	25080.905869282382	
2020-11-10 23:59:00	212	Alabama	206562	3120	84471.0			4212.91466669114	49703.14193733257	
2020-11-10 23:59:00	212	Alaska	20839	94	7161.0			2847.671708507337	113204.24580852852	
2020-11-10 23:59:00	212	American Samoa	0	0				0.0	3177.5129850290255	
2020-11-10 23:59:00	212	Arizona	263133	6192	43682.0			3615.10139767764	26084.459665075592	
2020-11-10 23:59:00	212	Arkansas	124235	2112	109235.0			4116.73521540829	47874.017000441374	
2020-11-10 23:59:00	212	California	999677	18084				2504.116257898221	50856.77158685806	
2020-11-10 23:59:00	212	Colorado	138427	2427	8738.0			2403.774022632745	39495.26423854123	
2020-11-10 23:59:00	212	Connecticut	82953	4707	9800.0			2326.685060697778	72988.85054695456	
2020-11-10 23:59:00	212	Delaware	27112	758	14276.0			2784.2475178790755	61518.29396034357	
2020-11-10 23:59:00	212	Diamond Princess	49	0						
2020-11-10 23:59:00	212	District of Columbia	18173	657	13977.0			2574.994792766267	79608.04762032961	
2020-11-10 23:59:00	212	Florida	852174	17248				3967.708516032206	57684.098655272675	
2020-11-10 23:59:00	212	Georgia	411652	8730				3877.13666489505	35531.44675501767	
2020-11-10 23:59:00	212	Grand Princess	103	3						
2020-11-10 23:59:00	212	Guam	5654	91	3667.0			3442.753715847993	44973.17769699627	
2020-11-10 23:59:00	212	Hawaii	16320	222	11958.0			1152.6465669213035	40258.441441034214	
2020-11-10 23:59:00	212	Idaho	75428	714	33032.0			4220.775405483292	22970.345230867373	
2020-11-10 23:59:00	212	Illinois	511183	10645				4034.013738041281	67638.415978256	
2020-11-10 23:59:00	212	Indiana	219338	4992	136988.0			3258.034238042464	48567.2406081858	
2020-11-10 23:59:00	212	Iowa	163827	1898	102981.0			5192.499690973576	30116.320715546724	
2020-11-10 23:59:00	212	Kansas	105462	1183	2842.0			3624.8753138178718	23683.749846394858	
2020-11-10 23:59:00	212	Kentucky	124646	1590	23165.0			2789.9535171889256	47128.76255715224	
2020-11-10 23:59:00	212	Louisiana	194702	6058	172210.0			4188.226021630556	62917.88795115464	
2020-11-10 23:59:00	212	Maine	8060	156	6100.0			599.6077999601254	52404.75460716018	
2020-11-10 23:59:00	212	Maryland	156709	4233	8305.0			2592.082280239775	61244.69042357518	
2020-11-10 23:59:00	212	Massachusetts	174881	10184	131646.0			2537.2640389130042	99039.8988582232	
2020-11-10 23:59:00	212	Michigan	245252	8094	128981.0			2455.747589056297	54347.679154713034	
2020-11-10 23:59:00	212	Minnesota	189681	2752	153347.0			3363.357751002193	55606.394176073896	
2020-11-10 23:59:00	212	Mississippi	128138	3480	111430.0			4305.496801403426	33667.702793106124	
2020-11-10 23:59:00	212	Missouri	230139	3323				3596.294734537008	43103.08813398707	
2020-11-10 23:59:00	212	Montana	41151	462	23873.0			3850.2850919461293	50952.208971367305	
2020-11-10 23:59:00	212	Nebraska	87733	730	49314.0			4535.392740311248	54232.509377546	
2020-11-10 23:59:00	212	Nevada	112304	1859	2560.0			3646.049096214607	43918.10025206515	
2020-11-10 23:59:00	212	New Hampshire	12882	489	10233.0			950.1283728674696	49568.400932256925	
2020-11-10 23:59:00	212	New Jersey	278419	16461	38407.0			2932.0471640440032	56754.74179228321	
2020-11-10 23:59:00	212	New Mexico	57547	1144	23457.0			2744.477494349801	60544.898987947985	
2020-11-10 23:59:00	212	New York	541200	33771	80854.0			2735.6431041082915	81755.03703409365	
2020-11-10 23:59:00	212	North Carolina	297442	4660	261719.0			2835.9994065646306	42237.571705184666	
2020-11-10 23:59:00	212	North Dakota	56352	674	43949.0			7394.673924168899	119068.00234101688	
2020-11-10 23:59:00	212	Northern Mariana Islands	100	2	29.0			181.3433918468011	30043.15972725953	
2020-11-10 23:59:00	212	Ohio	261482	5922	189079.0			2236.972906382869	42468.872710473865	
2020-11-10 23:59:00	212	Oklahoma	140157	1451	118074.0			3542.0274750560466	43801.12970249214	
2020-11-10 23:59:00	212	Oregon	51909	737	5870.0			1230.7310768784305	21841.47565388738	
2020-11-10 23:59:00	212	Pennsylvania	244251	9078	171833.0			1906.3131518078949	21164.226902553968	
2020-11-10 23:59:00	212	Puerto Rico	38856	889	33368.0			1324.6026464780894	30678.017367975768	
2020-11-10 23:59:00	212	Rhode Island	38798	1257	2989.0			3662.396482407791	119626.35966398615	
2020-11-10 23:59:00	212	South Carolina	187738	4062	97765.0			3646.308573364145	38621.52762806402	
2020-11-10 23:59:00	212	South Dakota	57334	540	40199.0			6480.915245309209	31729.62689578696	
2020-11-10 23:59:00	212	Tennessee	289749	3672	256143.0			4242.811795394289	57749.355925035736	
2020-11-10 23:59:00	212	Texas	1058874	19710	826116.0			3484.5087134962378	30700.35706105981	
2020-11-10 23:59:00	212	Utah	137385	672	95975.0			4285.302552310417	47474.389870360115	
2020-11-10 23:59:00	212	Vermont	2462	59	1936.0			394.55823740482606	71728.98881230278	
2020-11-10 23:59:00	212	Virgin Islands	1413	23	1357.0			1317.2614386396688	23760.114852518927	
2020-11-10 23:59:00	212	Virginia	194912	3726	21716.0			2283.5401104490547	33046.13345714537	
2020-11-10 23:59:00	212	Washington	124549	2446				1576.003760000305	34504.94970842006	
2020-11-10 23:59:00	212	West Virginia	29316	546	21499.0			1635.8033130094798	48212.7303173233	
2020-11-10 23:59:00	212	Wisconsin	293812	2395	214469.0			5046.205762057586	62600.40045108282	
2020-11-10 23:59:00	212	Wyoming	19242	127	11098.0			3324.699918273409	25293.775129198853	
2020-11-11 23:59:00	213	Alabama	208637	3201	84471.0			4255.132123303526	50031.25519432777	
2020-11-11 23:59:00	213	Alaska	21338	98	7160.0			2915.883506824597	114085.94139800011	
2020-11-11 23:59:00	213	American Samoa	0	0				0.0	3177.5129850290255	
2020-11-11 23:59:00	213	Arizona	265163	6228	43990.0			3642.9909282089134	26217.65621606116	
2020-11-11 23:59:00	213	Arkansas	126197	2126	110365.0			4181.74937802455	48279.94130831559	
2020-11-11 23:59:00	213	California	1006476	18116				2519.6633456943187	51179.33506297533	
2020-11-11 23:59:00	213	Colorado	142402	2443	8846.0			2472.799586575943	40057.08891673451	
2020-11-11 23:59:00	213	Connecticut	84741	4716	9800.0			2376.8353010571104	74025.03641361832	
2020-11-11 23:59:00	213	Delaware	27342	760	14380.0			2807.867203963179	61958.33898151912	
2020-11-11 23:59:00	213	Diamond Princess	49	0						
2020-11-11 23:59:00	213	District of Columbia	18379	657	14036.0			2604.1836403593907	80350.37952586543	
2020-11-11 23:59:00	213	Florida	858012	17300				3994.8901506709017	58081.710377587726	
2020-11-11 23:59:00	213	Georgia	413894	8806				3898.2528999739393	35658.80345918214	
2020-11-11 23:59:00	213	Grand Princess	103	3						
2020-11-11 23:59:00	213	Guam	5654	91	3667.0			3442.753715847993	45393.32273837142	
2020-11-11 23:59:00	213	Hawaii	16437	222	11958.0			1160.9100257650412	40600.562762735615	
2020-11-11 23:59:00	213	Idaho	77121	733	33330.0			4315.5117469146335	23157.41173376458	
2020-11-11 23:59:00	213	Illinois	523840	10798				4133.896777740153	68375.98952826117	
2020-11-11 23:59:00	213	Indiana	224374	5051	139444.0			3332.838697018027	49134.542414618416	
2020-11-11 23:59:00	213	Iowa	168453	1927	104226.0			5339.1208435945955	30375.015451321207	
2020-11-11 23:59:00	213	Kansas	110840	1217	2913.0			3807.2792702743336	24152.80330235601	
2020-11-11 23:59:00	213	Kentucky	127344	1604	23165.0			2850.342896626499	47128.76255715224	
2020-11-11 23:59:00	213	Louisiana	194702	6058	172210.0			4188.226021630556	62917.88795115464	
2020-11-11 23:59:00	213	Maine	8202	158	6226.0			677.2741204512382	52415.31841703541	
2020-11-11 23:59:00	213	Maryland	158423	4249	8313.0			2620.4331026451946	61695.54127906207	
2020-11-11 23:59:00	213	Massachusetts	177541	10222	131646.0			2575.8566953108325	100205.23748774576	
2020-11-11 23:59:00	213	Michigan	251872	8136	128981.0			2522.034710219641	54896.91101014063	
2020-11-11 23:59:00	213	Minnesota	194570	2810	157164.0			3450.0478045376008	55856.623269035976	
2020-11-11 23:59:00	213	Mississippi	129394	3497	111430.0			4347.698989533118	33709.90498123582	
2020-11-11 23:59:00	213	Missouri	234519	3347				3660.556180862733	44077.176954255105	
2020-11-11 23:59:00	213	Montana	42070	472	24594.0			3936.271143305719	51248.0608695164	
2020-11-11 23:59:00	213	Nebraska	89942	731	49761.0			4649.587884251926	55402.221248051086	
2020-11-11 23:59:00	213	Nevada	113411	1877	2560.0			3681.988834331768	44247.23942553558	
2020-11-11 23:59:00	213	New Hampshire	13102	492	10233.0			967.2643672074432	49568.400932256925	
2020-11-11 23:59:00	213	New Jersey	282233	16476	38586.0			2966.554419574452	57247.06406865874	
2020-11-11 23:59:00	213	New Mexico	59034	1158	23736.0			2815.3941022372355	61137.60349556401	
2020-11-11 23:59:00	213	New York	545453	33794	81020.0			2780.801931327637	82599.61248225968	
2020-11-11 23:59:00	213	North Carolina	300561	4698	261719.0			2865.7379174308667	42527.19562505411	
2020-11-11 23:59:00	213	North Dakota	57373	686	45031.0			7528.652524335291	120456.20959974384	
2020-11-11 23:59:00	213	Northern Mariana Islands	100	2	29.0			181.3433918468011	30043.15972725953	
2020-11-11 23:59:00	213	Ohio	267356	5982	191950.0			2287.2248505017496	42858.58620424156	
2020-11-11 23:59:00	213	Oklahoma	142334	1470	119144.0			3597.044304848329	44178.665954337295	
2020-11-11 23:59:00	213	Oregon	52770	742	5870.0			1251.1448674964795	22010.45252465955	
2020-11-11 23:59:00	213	Pennsylvania	248344	9135	172791.0			1937.3161467331365	21341.441552558746	
2020-11-11 23:59:00	213	Puerto Rico	39120	901	34032.0			1333.6024173930118	31025.545966520272	
2020-11-11 23:59:00	213	Rhode Island	39776	1266	3020.0			3754.7162865161167	120935.63950343653	
2020-11-11 23:59:00	213	South Carolina	188995	4076	98621.0			3670.722436709439	38858.421734048534	
2020-11-11 23:59:00	213	South Dakota	58696	567	40668.0			6634.872871920142	32003.291663793618	
2020-11-11 23:59:00	213	Tennessee	293381	3761	259438.0			4295.995386850591	58191.854534677244	
2020-11-11 23:59:00	213	Texas	1072157	19849	831800.0			3525.797336525143	31063.622450374933	
2020-11-11 23:59:00	213	Utah	139720	678	97269.0			4358.135696100822	47878.980323510164	
2020-11-11 23:59:00	213	Vermont	2535	59	1947.0			406.25716158457914	72085.56561093223	
2020-11-11 23:59:00	213	Virgin Islands	1413	23	1357.0			1317.2614386396688	23760.114852518927	
2020-11-11 23:59:00	213	Virginia	196506	3741	21863.0			2302.215014693307	33293.898121485065	
2020-11-11 23:59:00	213	Washington	126574	2453				1576.003760000305	34727.014548989726	
2020-11-11 23:59:00	213	West Virginia	30201	553	21877.0			1685.1854228475675	48830.64837873232	
2020-11-11 23:59:00	213	Wisconsin	301349	2457	219304.0			5175.653343601663	63188.762637755965	
2020-11-11 23:59:00	213	Wyoming	19374	127	11234.0			3347.507338978746	25332.30584751166	
2020-11-12 23:59:00	214	Alabama	210637	3213	88038.0			4295.921936455589	50346.39729074061	
2020-11-12 23:59:00	214	Alaska	21825	98	7161.0			2981.634759310774	115463.30027544445	
2020-11-12 23:59:00	214	American Samoa	0	0				0.0	3177.5129850290255	
2020-11-12 23:59:00	214	Arizona	266562	6240	44363.0			3662.211348511009	26426.443011865966	
2020-11-12 23:59:00	214	Arkansas	128006	2144	111357.0			4241.693628877157	48715.7880365988	
2020-11-12 23:59:00	214	California	1014752	18147				2541.279441554073	51482.985404288695	
2020-11-12 23:59:00	214	Colorado	147599	2468	8980.0			2563.0450848936293	40760.12513857208	
2020-11-12 23:59:00	214	Connecticut	85899	4726	9800.0			2409.31515471265	74705.9353146044	
2020-11-12 23:59:00	214	Delaware	27546	762	14487.0			2828.8168385769045	62093.7927464971	
2020-11-12 23:59:00	214	Diamond Princess	49	0						
2020-11-12 23:59:00	214	District of Columbia	18507	657	14103.0			2622.3204000289056	80982.04885873022	
2020-11-12 23:59:00	214	Florida	863619	17372				4020.99625300375	58449.500522331575	
2020-11-12 23:59:00	214	Georgia	416876	8881				3926.3388112162434	35860.04814916011	
2020-11-12 23:59:00	214	Grand Princess	103	3						
2020-11-12 23:59:00	214	Guam	5850	91	3865.0			3562.0992638328194	45941.33800973032	
2020-11-12 23:59:00	214	Hawaii	16534	222	11958.0			1167.7609275414727	40969.45204086245	
2020-11-12 23:59:00	214	Idaho	78279	749	33715.0			4380.310732961588	23359.307020169945	
2020-11-12 23:59:00	214	Illinois	536542	10846				4234.134936091664	69170.01116098468	
2020-11-12 23:59:00	214	Indiana	230965	5094	142017.0			3430.741037984653	50059.244953261325	
2020-11-12 23:59:00	214	Iowa	173404	1946	105384.0			5496.0428770201615	30577.958650679702	
2020-11-12 23:59:00	214	Kansas	111112	1217	2913.0			3818.3319752007505	24044.953616397	
2020-11-12 23:59:00	214	Kentucky	129680	1622	23629.0			2902.629623967556	48021.86731213318	
2020-11-12 23:59:00	214	Louisiana	198531	6097	176107.0			4270.591469529517	63639.90316628356	
2020-11-12 23:59:00	214	Maine	8395	159	6292.0			624.5294641023886	53976.60488077773	
2020-11-12 23:59:00	214	Maryland	159900	4261	8323.0			2644.8637704939724	62218.19547180798	
2020-11-12 23:59:00	214	Massachusetts	180189	10242	137422.0			2614.2752494993474	101628.16033594764	
2020-11-12 23:59:00	214	Michigan	259183	8185	128981.0			2595.240925147922	55570.95690866506	
2020-11-12 23:59:00	214	Minnesota	201795	2849	159467.0			3578.1590004454188	56800.24866870746	
2020-11-12 23:59:00	214	Mississippi	130665	3514	111430.0			4390.405184686654	33752.61117638936	
2020-11-12 23:59:00	214	Missouri	240030	3370				3742.805618249208	44431.250354382966	
2020-11-12 23:59:00	214	Montana	43031	472	24804.0			4026.186916272603	52204.57382169169	
2020-11-12 23:59:00	214	Nebraska	92553	756	50148.0			4784.564579964516	56130.45438190909	
2020-11-12 23:59:00	214	Nevada	114880	1880	2591.0			3729.681223938008	44662.31580478392	
2020-11-12 23:59:00	214	New Hampshire	13414	495	10447.0			991.0194151551325	50772.48032854041	
2020-11-12 23:59:00	214	New Jersey	286354	16495	38809.0			3005.85778957667	57695.20805116756	
2020-11-12 23:59:00	214	New Mexico	60776	1176	23981.0			2898.471930710611	62820.95487996397	
2020-11-12 23:59:00	214	New York	550678	33808	81198.0			2805.4606557637444	83435.58796253293	
2020-11-12 23:59:00	214	North Carolina	303454	4706	261719.0			2893.321601924623	42913.21465388721	
2020-11-12 23:59:00	214	North Dakota	59173	697	48055.0			7764.853778301503	122166.0442326215	
2020-11-12 23:59:00	214	Northern Mariana Islands	100	2	29.0			181.3433918468011	30043.15972725953	
2020-11-12 23:59:00	214	Ohio	274457	6061	194846.0			2347.973753325748	43343.773258847985	
2020-11-12 23:59:00	214	Oklahoma	144691	1481	120426.0			3656.610068661105	44238.23171815007	
2020-11-12 23:59:00	214	Oregon	53879	746	5870.0			1277.438588513224	22189.079119916674	
2020-11-12 23:59:00	214	Pennsylvania	254395	9184	176687.0			1985.2774439971786	21524.03817875488	
2020-11-12 23:59:00	214	Puerto Rico	40452	909	34679.0			1379.0103524637555	31277.793050930988	
2020-11-12 23:59:00	214	Rhode Island	40764	1271	3052.0			3847.980055901624	122836.87996820724	
2020-11-12 23:59:00	214	South Carolina	190490	4084	99368.0			3699.7588135600463	39251.45191595416	
2020-11-12 23:59:00	214	South Dakota	60716	567	41427.0			6863.209440021524	32338.78816583565	
2020-11-12 23:59:00	214	Tennessee	296725	3788	262527.0			4344.961777222253	58513.3429020845	
2020-11-12 23:59:00	214	Texas	1083440	20124	838950.0			3531.7878425559825	31153.449001946174	
2020-11-12 23:59:00	214	Utah	143639	687	98897.0			4480.376848355469	48398.94970551704	
2020-11-12 23:59:00	214	Vermont	2651	59	1958.0			424.84723288391297	73085.90375791883	
2020-11-12 23:59:00	214	Virgin Islands	1413	23	1357.0			1317.2614386396688	23760.114852518927	
2020-11-12 23:59:00	214	Virginia	198027	3758	22002.0			2320.034669245069	33434.369954539376	
2020-11-12 23:59:00	214	Washington	128821	2466				1619.9308381614817	34727.014548989726	
2020-11-12 23:59:00	214	West Virginia	30897	555	22115.0			1724.0215227880303	49566.19071984608	
2020-11-12 23:59:00	214	Wisconsin	309572	2621	223937.0			5316.882939334306	64038.218380835235	
2020-11-12 23:59:00	214	Wyoming	20479	127	11585.0			3538.433095640845	25794.328900284923	
2020-11-13 23:59:00	215	Alabama	213617	3231	88038.0			4356.698758052164	50679.915197978466	
2020-11-13 23:59:00	215	Alaska	22418	99	7161.0			3062.6960747459143	115463.30027544445	
2020-11-13 23:59:00	215	American Samoa	0	0				0.0	3177.5129850290255	
2020-11-13 23:59:00	215	Arizona	269577	6257	44675.0			3703.6334837581953	26690.36315053876	
2020-11-13 23:59:00	215	Arkansas	130318	2148	112383.0			4318.3056288612515	49170.32385138332	
2020-11-13 23:59:00	215	California	1025237	18223				2565.1960913462144	51828.265901414874	
2020-11-13 23:59:00	215	Colorado	154038	2504	9148.0			2674.857816020738	41533.45456364036	
2020-11-13 23:59:00	215	Connecticut	88645	4737	9800.0			2486.33560215489	75917.22629903287	
2020-11-13 23:59:00	215	Delaware	28016	765	14571.0			2877.0831536183305	62517.61207027576	
2020-11-13 23:59:00	215	Diamond Princess	49	0						
2020-11-13 23:59:00	215	District of Columbia	18666	657	14160.0			2644.84965618088	81842.26970211789	
2020-11-13 23:59:00	215	Florida	870552	17445				4053.276190131204	58883.820022565684	
2020-11-13 23:59:00	215	Georgia	419870	8905				3954.5377442341705	36153.311401457766	
2020-11-13 23:59:00	215	Grand Princess	103	3						
2020-11-13 23:59:00	215	Guam	5924	92	3942.0			3607.158297255661	46454.64564723649	
2020-11-13 23:59:00	215	Hawaii	16652	222	11958.0			1176.0950142385752	41312.84466392442	
2020-11-13 23:59:00	215	Idaho	79798	752	34104.0			4465.3104391838015	23546.037777025453	
2020-11-13 23:59:00	215	Illinois	551957	10891				4355.7828034344875	70010.77429992106	
2020-11-13 23:59:00	215	Indiana	236565	5140	144548.0			3513.923121039289	50716.90329741204	
2020-11-13 23:59:00	215	Iowa	178888	1972	106529.0			5669.858354965183	30796.273933700362	
2020-11-13 23:59:00	215	Kansas	117374	1258	2960.0			4033.3791688777796	24260.58433797387	
2020-11-13 23:59:00	215	Kentucky	132844	1647	23872.0			2973.4494892531293	48650.02429676479	
2020-11-13 23:59:00	215	Louisiana	201981	6121	176107.0			4344.804265364307	64370.84542786796	
2020-11-13 23:59:00	215	Maine	8639	162	6428.0			642.6813627612312	54634.983172297216	
2020-11-13 23:59:00	215	Maryland	161769	4273	8343.0			2675.7784070609096	62747.813314631276	
2020-11-13 23:59:00	215	Massachusetts	183095	10265	137422.0			2656.4370011881024	102807.77534663386	
2020-11-13 23:59:00	215	Michigan	268362	8308	128981.0			2687.151723510209	56305.52234802201	
2020-11-13 23:59:00	215	Minnesota	207339	2895	161756.0			3676.463286966242	57655.37538619541	
2020-11-13 23:59:00	215	Mississippi	131970	3519	111430.0			4434.253795760897	33796.459787463595	
2020-11-13 23:59:00	215	Missouri	244877	3391				3814.562060850245	44691.880703121904	
2020-11-13 23:59:00	215	Montana	44244	477	25389.0			4139.681018883249	53008.57614958392	
2020-11-13 23:59:00	215	Nebraska	94922	775	51017.0			4907.0309882920255	56987.822631006486	
2020-11-13 23:59:00	215	Nevada	116737	1893	2601.0			3789.9703781237054	45071.93791483289	
2020-11-13 23:59:00	215	New Hampshire	13853	498	10447.0			1024.9972236747367	50772.48032854041	
2020-11-13 23:59:00	215	New Jersey	290377	16522	39052.0			3044.1028620193892	58197.707997689766	
2020-11-13 23:59:00	215	New Mexico	62006	1198	24291.0			2957.1319358898604	63448.33078901523	
2020-11-13 23:59:00	215	New York	556344	33827	81390.0			2833.2242102101513	84482.80497334138	
2020-11-13 23:59:00	215	North Carolina	305233	4720	261719.0			2910.2837086354384	43256.394590279786	
2020-11-13 23:59:00	215	North Dakota	60602	707	49409.0			7952.371329366902	123628.39244051008	
2020-11-13 23:59:00	215	Northern Mariana Islands	100	2	29.0			181.3433918468011	30043.15972725953	
2020-11-13 23:59:00	215	Ohio	282528	6132	197674.0			2417.0209853624315	43910.8314583672	
2020-11-13 23:59:00	215	Oklahoma	147358	1493	121774.0			3724.0101077313934	45262.47475657517	
2020-11-13 23:59:00	215	Oregon	54937	753	5870.0			1302.523130294753	22361.4464344268	
2020-11-13 23:59:00	215	Pennsylvania	260237	9212	178070.0			2030.840676398019	21702.65104898934	
2020-11-13 23:59:00	215	Puerto Rico	41119	914	35284.0			1401.7484100404718	31644.703594019968	
2020-11-13 23:59:00	215	Rhode Island	41529	1273	3086.0			3920.193399605989	124167.58781944965	
2020-11-13 23:59:00	215	South Carolina	192101	4101	100074.0			3731.048180186354	39446.62686643694	
2020-11-13 23:59:00	215	South Dakota	62327	568	43132.0			7045.313504977625	32629.63469540241	
2020-11-13 23:59:00	215	Tennessee	300458	3852	265459.0			4399.624317670044	58857.030147423386	
2020-11-13 23:59:00	215	Texas	1096469	20153	850648.0			3597.462687890049	31567.825099020098	
2020-11-13 23:59:00	215	Utah	145789	701	100892.0			4547.439486106805	48888.56934495087	
2020-11-13 23:59:00	215	Vermont	2743	59	1977.0			439.5910825351088	73961.07944210555	
2020-11-13 23:59:00	215	Virgin Islands	1426	23	1357.0			1329.3806167729424	23760.114852518927	
2020-11-13 23:59:00	215	Virginia	199262	3785	22095.0			2334.5036195221405	33554.011185494404	
2020-11-13 23:59:00	215	Washington	131141	2477				1648.0599267776972	35380.273892226716	
2020-11-13 23:59:00	215	West Virginia	31639	565	22543.0			1765.42437646019	50347.04184422371	
2020-11-13 23:59:00	215	Wisconsin	318023	2683	229469.0			5462.028423164607	64718.586762855535	
2020-11-13 23:59:00	215	Wyoming	21341	127	12082.0			3687.3724641863023	26185.1651550991	
2020-11-14 23:59:00	216	Alabama	215843	3246	88038.0			4402.097820090411	50915.129655519835	
2020-11-14 23:59:00	216	Alaska	23162	100	7162.0			3164.945423726497	117868.89391630045	
2020-11-14 23:59:00	216	American Samoa	0	0				0.0	3177.5129850290255	
2020-11-14 23:59:00	216	Arizona	273053	6300	45036.0			3751.3891527861297	26947.24908249627	
2020-11-14 23:59:00	216	Arkansas	132166	2159	112383.0			4379.542210163417	49170.32385138332	
2020-11-14 23:59:00	216	California	1036597	18260				2589.241815121361	52316.9653096967	
2020-11-14 23:59:00	216	Colorado	159234	2525	9352.0			2765.085949416677	42432.90541535504	
2020-11-14 23:59:00	216	Connecticut	88645	4737	9800.0			2486.33560215489	75917.22629903287	
2020-11-14 23:59:00	216	Delaware	28395	766	14727.0			2916.0042885134385	63305.585336898876	
2020-11-14 23:59:00	216	Diamond Princess	49	0						
2020-11-14 23:59:00	216	District of Columbia	18814	658	14160.0			2665.8202845487563	82652.47276297948	
2020-11-14 23:59:00	216	Florida	875096	17489				4074.43298146355	59198.75543685073	
2020-11-14 23:59:00	216	Georgia	422905	8956				3983.1228349854773	36411.274185835864	
2020-11-14 23:59:00	216	Grand Princess	103	3						
